"","sample_ID","upper_depth","lower_depth","SOC_stock_spline","site","geomorphons","HLI","Precip","Temp","WIP","tree_canopy_cover","NDVI_median","MNDWI_median","EVI_median","SCI_median","SAVI_median","EMBI_median","DSI_median","DSWI1_median","NDYI_median","LSWI_median","ANDWI_median","LITHOLOGY","GEOLOGIC_AGE"
"92","H-C-01-DNR-WET",30,60,2.05403953252018,"HOH","f",0.582455039024353,3065.88403320312,10.1813697814941,0.851915717124939,58,0.839673101902008,-0.466466397047043,0.454399406909943,0.642675518989563,0.456817775964737,-0.00517345685511827,0.41500461101532,2.40985894203186,0.542865514755249,0.41343542933464,-0.695698440074921,"alpine glacial drift, Fraser-age","Pleistocene"
"93","H-C-01-DNR-WET",60,100,0.812121686001362,"HOH","f",0.582455039024353,3065.88403320312,10.1813697814941,0.851915717124939,58,0.839673101902008,-0.466466397047043,0.454399406909943,0.642675518989563,0.456817775964737,-0.00517345685511827,0.41500461101532,2.40985894203186,0.542865514755249,0.41343542933464,-0.695698440074921,"alpine glacial drift, Fraser-age","Pleistocene"
"94","H-C-02-DNR",0,30,0.733764918838112,"HOH","g",0.694736897945404,3050.06127929688,10.2106876373291,0.911289155483246,61,0.873659312725067,-0.449508041143417,0.535199403762817,0.667620301246643,0.525206089019775,-0.0999983623623848,0.335022300481796,2.98492455482483,0.579290986061096,0.498103857040405,-0.729455053806305,"glacial outwash, alpine, Fraser-age","Pleistocene"
"95","H-C-02-DNR",30,60,0.257316268233673,"HOH","g",0.694736897945404,3050.06127929688,10.2106876373291,0.911289155483246,61,0.873659312725067,-0.449508041143417,0.535199403762817,0.667620301246643,0.525206089019775,-0.0999983623623848,0.335022300481796,2.98492455482483,0.579290986061096,0.498103857040405,-0.729455053806305,"glacial outwash, alpine, Fraser-age","Pleistocene"
"96","H-C-05-2020",0,30,0.0976138184426231,"HOH","i",0.694724440574646,2977.935546875,10.4148683547974,0.826951801776886,45,0.874612033367157,-0.595042169094086,0.682069659233093,0.729951977729797,0.616762816905975,0.0999063551425934,0.404731154441833,2.4714093208313,0.383024483919144,0.423790276050568,-0.740614175796509,"alluvium","Quaternary"
"97","H-C-05-2020",30,60,0.00969458113111002,"HOH","i",0.694724440574646,2977.935546875,10.4148683547974,0.826951801776886,45,0.874612033367157,-0.595042169094086,0.682069659233093,0.729951977729797,0.616762816905975,0.0999063551425934,0.404731154441833,2.4714093208313,0.383024483919144,0.423790276050568,-0.740614175796509,"alluvium","Quaternary"
"98","H-C-05-2020",60,100,0.0095119098549557,"HOH","i",0.694724440574646,2977.935546875,10.4148683547974,0.826951801776886,45,0.874612033367157,-0.595042169094086,0.682069659233093,0.729951977729797,0.616762816905975,0.0999063551425934,0.404731154441833,2.4714093208313,0.383024483919144,0.423790276050568,-0.740614175796509,"alluvium","Quaternary"
"99","H-C-06-DNR",0,30,1.07493341809214,"HOH","e",0.659476280212402,3133.18188476562,9.92416286468506,0.464024126529694,62,0.852337658405304,-0.589988946914673,0.560461640357971,0.708060324192047,0.542949736118317,0.127305179834366,0.478986978530884,2.08786749839783,0.477023661136627,0.352285653352737,-0.74021977186203,"alpine glacial drift, Fraser-age","Pleistocene"
"100","H-C-06-DNR",30,60,1.20519676702982,"HOH","e",0.659476280212402,3133.18188476562,9.92416286468506,0.464024126529694,62,0.852337658405304,-0.589988946914673,0.560461640357971,0.708060324192047,0.542949736118317,0.127305179834366,0.478986978530884,2.08786749839783,0.477023661136627,0.352285653352737,-0.74021977186203,"alpine glacial drift, Fraser-age","Pleistocene"
"101","H-C-06-DNR",60,100,0.784595233105217,"HOH","e",0.659476280212402,3133.18188476562,9.92416286468506,0.464024126529694,62,0.852337658405304,-0.589988946914673,0.560461640357971,0.708060324192047,0.542949736118317,0.127305179834366,0.478986978530884,2.08786749839783,0.477023661136627,0.352285653352737,-0.74021977186203,"alpine glacial drift, Fraser-age","Pleistocene"
