"","sample_ID","upper_depth","lower_depth","SOC_stock_spline","site","NDYI","Geomorphon_Class","WIP","Temp","Precip","NDVI","SCI","MNDWI","EVI","GEOLOGIC_AGE","x","y"
"145","H-C-11R2-TNC",0,15,0.231752268971112,"HOH",0.497381054655427,10,0.409410463211748,10.0417007949378,3115.690629669,0.893784156585085,0.657108833579838,-0.455627883584235,0.494532331211964,"Quaternary",418440.091697407,5295742.75825716
"146","H-C-11R2-TNC",15,30,0.210076131685182,"HOH",0.497381054655427,10,0.409410463211748,10.0417007949378,3115.690629669,0.893784156585085,0.657108833579838,-0.455627883584235,0.494532331211964,"Quaternary",418440.091697407,5295742.75825716
"147","H-C-11R2-TNC",30,60,0.267167338668753,"HOH",0.497381054655427,10,0.409410463211748,10.0417007949378,3115.690629669,0.893784156585085,0.657108833579838,-0.455627883584235,0.494532331211964,"Quaternary",418440.091697407,5295742.75825716
"148","H-C-11R2-TNC",60,100,0.0865908159172859,"HOH",0.497381054655427,10,0.409410463211748,10.0417007949378,3115.690629669,0.893784156585085,0.657108833579838,-0.455627883584235,0.494532331211964,"Quaternary",418440.091697407,5295742.75825716
"149","H-C-14-2020",0,15,0.355279242986271,"HOH",0.404010038483006,10,0.210371485391086,9.79410200585593,3238.34997642613,0.61414521503829,0.606620446024728,-0.622272505823762,0.341799828833647,"Pleistocene",417952.05343194,5292203.74775837
"150","H-C-14-2020",15,30,0.42383449469021,"HOH",0.404010038483006,10,0.210371485391086,9.79410200585593,3238.34997642613,0.61414521503829,0.606620446024728,-0.622272505823762,0.341799828833647,"Pleistocene",417952.05343194,5292203.74775837
"151","H-C-14-2020",30,60,0.240998646360209,"HOH",0.404010038483006,10,0.210371485391086,9.79410200585593,3238.34997642613,0.61414521503829,0.606620446024728,-0.622272505823762,0.341799828833647,"Pleistocene",417952.05343194,5292203.74775837
"152","H-C-14-2020",60,100,0.0735760521594123,"HOH",0.404010038483006,10,0.210371485391086,9.79410200585593,3238.34997642613,0.61414521503829,0.606620446024728,-0.622272505823762,0.341799828833647,"Pleistocene",417952.05343194,5292203.74775837
"153","H-C-16-TNC",0,15,0.494021586333385,"HOH",0.48650601348718,7,0.108383181721469,9.95953191850298,3237.9265447458,0.913846102263288,0.730631683541073,-0.514698580936896,0.627464191740306,"Pleistocene",415981.238219513,5297044.24349117
"154","H-C-16-TNC",15,30,0.549397845335887,"HOH",0.48650601348718,7,0.108383181721469,9.95953191850298,3237.9265447458,0.913846102263288,0.730631683541073,-0.514698580936896,0.627464191740306,"Pleistocene",415981.238219513,5297044.24349117
"155","H-C-16-TNC",30,60,0.416374079311006,"HOH",0.48650601348718,7,0.108383181721469,9.95953191850298,3237.9265447458,0.913846102263288,0.730631683541073,-0.514698580936896,0.627464191740306,"Pleistocene",415981.238219513,5297044.24349117
"156","H-C-16-TNC",60,100,0.278805604091395,"HOH",0.48650601348718,7,0.108383181721469,9.95953191850298,3237.9265447458,0.913846102263288,0.730631683541073,-0.514698580936896,0.627464191740306,"Pleistocene",415981.238219513,5297044.24349117
"157","H-C-19-DNR",0,15,0.934289674968323,"HOH",0.549923889475646,10,0.255160736593815,9.83048281509485,3200.7000374846,0.913073175798233,0.708877704260754,-0.494387994107133,0.530184630808446,"Pleistocene",415304.62211306,5293114.46512911
"158","H-C-19-DNR",15,30,0.498362881832942,"HOH",0.549923889475646,10,0.255160736593815,9.83048281509485,3200.7000374846,0.913073175798233,0.708877704260754,-0.494387994107133,0.530184630808446,"Pleistocene",415304.62211306,5293114.46512911
"159","H-C-19-DNR",30,60,0.548193759238696,"HOH",0.549923889475646,10,0.255160736593815,9.83048281509485,3200.7000374846,0.913073175798233,0.708877704260754,-0.494387994107133,0.530184630808446,"Pleistocene",415304.62211306,5293114.46512911
"160","H-C-19-DNR",60,100,0.353055402441388,"HOH",0.549923889475646,10,0.255160736593815,9.83048281509485,3200.7000374846,0.913073175798233,0.708877704260754,-0.494387994107133,0.530184630808446,"Pleistocene",415304.62211306,5293114.46512911
"161","H-C-23-2020",0,15,0.168989365986447,"HOH",0.559957513643807,10,0.139474310682782,9.88665245497958,3190.9233197279,0.892229831272142,0.693505163827322,-0.511201130458537,0.481296439220125,"Pleistocene",416638.567870776,5292543.77420726
"162","H-C-23-2020",15,30,0.152927666185844,"HOH",0.559957513643807,10,0.139474310682782,9.88665245497958,3190.9233197279,0.892229831272142,0.693505163827322,-0.511201130458537,0.481296439220125,"Pleistocene",416638.567870776,5292543.77420726
"163","H-C-23-2020",30,60,0.136038853673034,"HOH",0.559957513643807,10,0.139474310682782,9.88665245497958,3190.9233197279,0.892229831272142,0.693505163827322,-0.511201130458537,0.481296439220125,"Pleistocene",416638.567870776,5292543.77420726
"164","H-C-23-2020",60,100,0.145689603680354,"HOH",0.559957513643807,10,0.139474310682782,9.88665245497958,3190.9233197279,0.892229831272142,0.693505163827322,-0.511201130458537,0.481296439220125,"Pleistocene",416638.567870776,5292543.77420726
"165","H-C-28-DNR",0,15,0.611315333679026,"HOH",0.364835491991658,9,0.25021751471605,10.0844787452332,3127.48475881388,0.613759304848961,0.620440981389367,-0.600549795791304,0.347436613048776,"Pleistocene",411435.491627199,5292783.56148292
"166","H-C-28-DNR",15,30,0.817607741986199,"HOH",0.364835491991658,9,0.25021751471605,10.0844787452332,3127.48475881388,0.613759304848961,0.620440981389367,-0.600549795791304,0.347436613048776,"Pleistocene",411435.491627199,5292783.56148292
"167","H-C-28-DNR",30,60,0.528610661154711,"HOH",0.364835491991658,9,0.25021751471605,10.0844787452332,3127.48475881388,0.613759304848961,0.620440981389367,-0.600549795791304,0.347436613048776,"Pleistocene",411435.491627199,5292783.56148292
"168","H-C-28-DNR",60,100,0.205863992029281,"HOH",0.364835491991658,9,0.25021751471605,10.0844787452332,3127.48475881388,0.613759304848961,0.620440981389367,-0.600549795791304,0.347436613048776,"Pleistocene",411435.491627199,5292783.56148292
"169","H-C-30-2020",0,15,0.380059118129495,"HOH",0.491326653839771,9,0.0716580843290499,9.99694367424975,3138.4523505425,0.828266710050732,0.603761258979451,-0.468450377768113,0.41014329182863,"Pleistocene",413013.092629657,5293917.33139502
"170","H-C-30-2020",15,30,0.741115694022221,"HOH",0.491326653839771,9,0.0716580843290499,9.99694367424975,3138.4523505425,0.828266710050732,0.603761258979451,-0.468450377768113,0.41014329182863,"Pleistocene",413013.092629657,5293917.33139502
"171","H-C-30-2020",30,60,0.755020409747202,"HOH",0.491326653839771,9,0.0716580843290499,9.99694367424975,3138.4523505425,0.828266710050732,0.603761258979451,-0.468450377768113,0.41014329182863,"Pleistocene",413013.092629657,5293917.33139502
"172","H-C-30-2020",60,100,0.772586876797823,"HOH",0.491326653839771,9,0.0716580843290499,9.99694367424975,3138.4523505425,0.828266710050732,0.603761258979451,-0.468450377768113,0.41014329182863,"Pleistocene",413013.092629657,5293917.33139502
"173","H-CE-20-DNR",0,15,0.517990344757636,"HOH",0.518089016268892,10,0.308097988059716,9.75719748296579,3247.50461853665,0.887731078685274,0.683134164907177,-0.503564049081709,0.507548135329815,"Pleistocene",415802.099356039,5291568.71878356
"174","H-CE-20-DNR",15,30,0.550768400245444,"HOH",0.518089016268892,10,0.308097988059716,9.75719748296579,3247.50461853665,0.887731078685274,0.683134164907177,-0.503564049081709,0.507548135329815,"Pleistocene",415802.099356039,5291568.71878356
"175","H-CE-20-DNR",30,60,0.58613423752435,"HOH",0.518089016268892,10,0.308097988059716,9.75719748296579,3247.50461853665,0.887731078685274,0.683134164907177,-0.503564049081709,0.507548135329815,"Pleistocene",415802.099356039,5291568.71878356
"176","H-CE-20-DNR",60,100,0.370653109572644,"HOH",0.518089016268892,10,0.308097988059716,9.75719748296579,3247.50461853665,0.887731078685274,0.683134164907177,-0.503564049081709,0.507548135329815,"Pleistocene",415802.099356039,5291568.71878356
"177","H-CN-17R2-DNR",0,15,0.337064389708938,"HOH",0.362017531714072,9,0.201901881453272,10.0832716943396,3042.46564328133,0.828677778821345,0.674271432551895,-0.546742281098037,0.569521154923032,"Pleistocene",406981.668212352,5299114.72664648
"178","H-CN-17R2-DNR",15,30,0.389976643665198,"HOH",0.362017531714072,9,0.201901881453272,10.0832716943396,3042.46564328133,0.828677778821345,0.674271432551895,-0.546742281098037,0.569521154923032,"Pleistocene",406981.668212352,5299114.72664648
"179","H-CN-17R2-DNR",30,60,0.740747723361974,"HOH",0.362017531714072,9,0.201901881453272,10.0832716943396,3042.46564328133,0.828677778821345,0.674271432551895,-0.546742281098037,0.569521154923032,"Pleistocene",406981.668212352,5299114.72664648
"180","H-CN-17R2-DNR",60,100,0.368496978064366,"HOH",0.362017531714072,9,0.201901881453272,10.0832716943396,3042.46564328133,0.828677778821345,0.674271432551895,-0.546742281098037,0.569521154923032,"Pleistocene",406981.668212352,5299114.72664648
"181","H-CW-12-TNC",0,15,0.390255402680704,"HOH",0.554416413823188,6,0.266151340996471,10.267487663761,2794.9957864388,0.904109014479193,0.678424028785108,-0.415428813984702,0.559101333100755,"Pleistocene",397881.847333422,5289406.48210898
"182","H-CW-12-TNC",15,30,0.481434481251796,"HOH",0.554416413823188,6,0.266151340996471,10.267487663761,2794.9957864388,0.904109014479193,0.678424028785108,-0.415428813984702,0.559101333100755,"Pleistocene",397881.847333422,5289406.48210898
